time,fix,NumSat,latitude,longitude,altitude,speed,ground_course,covariance
370.270384073,True,12,40.2677433333,-111.636143833,1489.7,1.3210933333,4.6478117981,0.4624
370.468984127,True,12,40.2677433333,-111.6361465,1489.7,1.3210933333,4.6478117981,0.4624
370.671955109,True,12,40.2677438333,-111.636148833,1489.8,0.9707566667,4.8593457034,0.4624
370.884124994,True,12,40.2677443333,-111.636150833,1489.8,1.0144844444,4.9185123651,0.4624
371.070585012,True,12,40.2677448333,-111.636153333,1489.9,1.0330044444,4.8841293788,0.4624
371.281502008,True,12,40.2677451667,-111.636156167,1489.9,1.0330044444,4.8841293788,0.4624
371.497347116,True,12,40.2677453333,-111.636158667,1490,1.0330044444,4.8841293788,0.4624
371.674510956,True,12,40.2677458333,-111.636160667,1490,1.0016233333,4.9544661476,0.4624
371.871416092,True,12,40.2677463333,-111.636162833,1490.1,1.1075988889,4.9687778475,0.4624
372.070901155,True,12,40.2677466667,-111.636165167,1490.2,1.1075988889,4.9687778475,0.4624
372.294991016,True,12,40.267747,-111.6361675,1490.2,1.1353788889,4.8691195472,0.4624
372.484840155,True,12,40.2677471667,-111.636169833,1490.3,0.7932733333,4.7582911397,0.4624
372.669271946,True,12,40.267747,-111.636171833,1490.3,1.02323,4.6699774796,0.4624
372.89944315,True,12,40.2677471667,-111.6361745,1490.4,1.02323,4.6699774796,0.4624
373.072396994,True,12,40.2677473333,-111.636177333,1490.4,1.02323,4.6699774796,0.4624
373.25840497,True,12,40.2677473333,-111.636180167,1490.5,1.0227155556,4.6914450294,0.4624
373.472123146,True,12,40.2677475,-111.6361825,1490.6,0.9723,4.7045349988,0.4624
373.670917034,True,12,40.2677476667,-111.6361845,1490.6,0.8771277778,4.8188540648,0.4624
373.895874023,True,12,40.267748,-111.636186833,1490.7,0.8771277778,4.8188540648,0.4624
374.175013065,True,12,40.2677483333,-111.6361895,1490.8,1.2048288889,4.8839548459,0.4624
374.387540102,True,12,40.2677488333,-111.636192333,1490.8,1.3077177778,4.8822095166,0.4624
374.616200924,True,12,40.2677491667,-111.636195,1490.9,1.3077177778,4.8822095166,0.4624
375.072953939,True,12,40.2677496667,-111.6362015,1490.8,1.2495855556,4.918686898,0.4624
375.272767067,True,12,40.2677496667,-111.636204167,1490.8,1.2495855556,4.918686898,0.4624
375.471715927,True,12,40.2677496667,-111.6362065,1490.8,1.1965977778,4.7792350907,0.4624
375.68692112,True,12,40.2677493333,-111.636208667,1490.7,1.0937088889,4.8647562241,0.4624
375.870959997,True,12,40.2677495,-111.636210833,1490.6,1.2115166667,4.8935541567,0.4624
376.101343155,True,12,40.2677493333,-111.636213333,1490.6,1.2115166667,4.8935541567,0.4624
376.280544996,True,12,40.2677491667,-111.636215667,1490.6,1.2115166667,4.8935541567,0.4624
376.487154007,True,12,40.2677491667,-111.636217667,1490.6,1.1266333333,4.8254863159,0.4624
376.673387051,True,12,40.2677493333,-111.63622,1490.5,1.0247733333,4.8546333144,0.4624
376.902522087,True,12,40.2677493333,-111.6362225,1490.5,1.0247733333,4.8546333144,0.4624
377.059962034,True,12,40.2677495,-111.636225167,1490.5,1.0247733333,4.8546333144,0.4624
377.246290922,True,12,40.2677496667,-111.6362275,1490.6,0.8045911111,4.8254863159,0.4624
377.456083059,True,12,40.2677496667,-111.636229667,1490.6,0.8045911111,4.8254863159,0.4624
377.701992989,True,12,40.2677496667,-111.636231333,1490.6,0.8045911111,4.8254863159,0.4624
377.897469997,True,12,40.2677496667,-111.636233167,1490.7,0.8045911111,4.8254863159,0.4624
378.046730995,True,12,40.2677498333,-111.636235167,1490.7,0.8045911111,4.8254863159,0.4624
378.274658918,True,12,40.2677503333,-111.636237667,1490.7,1.1472111111,4.995655918,0.4624
378.485291004,True,12,40.2677508333,-111.636239833,1490.7,1.1472111111,4.995655918,0.4624
378.660997152,True,12,40.2677511667,-111.636241833,1490.7,1.1472111111,4.995655918,0.4624
378.887649059,True,12,40.2677515,-111.6362435,1490.7,0.79636,5.0717522734,0.4624
379.074077129,True,12,40.267752,-111.636245333,1490.7,0.79636,5.0717522734,0.4624
379.303063154,True,12,40.2677526667,-111.636247333,1490.7,0.79636,5.0717522734,0.4624
379.497537136,True,12,40.2677531667,-111.636249833,1490.7,0.79636,5.0717522734,0.4624
379.646321058,True,12,40.2677531667,-111.636252167,1490.8,1.1585288889,4.923224754,0.4624
379.875519037,True,12,40.2677535,-111.636254333,1490.8,0.8308277778,4.9891981998,0.4624
380.086447954,True,12,40.267754,-111.636255833,1490.8,0.8308277778,4.9891981998,0.4624
380.261919975,True,12,40.2677541667,-111.636257667,1490.8,0.8308277778,4.9891981998,0.4624
380.488614082,True,12,40.2677543333,-111.636259833,1490.8,1.1029688889,4.8853511093,0.4624
380.675161123,True,12,40.2677545,-111.636262333,1490.8,1.1029688889,4.8853511093,0.4624
380.884902954,True,12,40.2677545,-111.636264333,1490.8,1.1029688889,4.8853511093,0.4624
381.101187944,True,12,40.2677546667,-111.636266167,1490.8,1.1029688889,4.8853511093,0.4624
381.248530149,True,12,40.2677548333,-111.636268167,1490.8,0.9697277778,4.8513171888,0.4624
381.475526094,True,12,40.267755,-111.636270667,1490.8,1.1971122222,4.8441613389,0.4624
381.672831059,True,12,40.2677553333,-111.636273167,1490.9,1.1971122222,4.8441613389,0.4624
381.861865044,True,12,40.2677555,-111.636275667,1490.9,1.1971122222,4.8441613389,0.4624
382.070701122,True,12,40.2677555,-111.6362775,1490.9,0.9311444444,4.8453830694,0.4624
382.27501893,True,12,40.267756,-111.636279833,1491,0.9311444444,4.8453830694,0.4624
382.48584795,True,12,40.2677568333,-111.636282167,1491,0.9311444444,4.8453830694,0.4624
382.702955008,True,12,40.267757,-111.636284333,1491.1,0.9311444444,4.8453830694,0.4624
382.848407984,True,12,40.2677571667,-111.636286833,1491.1,1.1322922222,4.8724356728,0.4624
383.076625109,True,12,40.2677573333,-111.636289333,1491.2,0.9476066667,4.8701667448,0.4624
383.275555134,True,12,40.2677575,-111.636291333,1491.2,0.9476066667,4.8701667448,0.4624
383.500424147,True,12,40.2677578333,-111.636293833,1491.2,0.9476066667,4.8701667448,0.4624
383.64864707,True,12,40.267758,-111.636296333,1491.3,0.9476066667,4.8701667448,0.4624
383.875733137,True,12,40.2677581667,-111.6362985,1491.3,1.2279788889,4.9111819822,0.4624
384.449394941,True,12,40.2677588333,-111.636304667,1491.3,1.0438077778,4.8582985059,0.4624
384.677561045,True,12,40.267759,-111.636307167,1491.3,1.0134555556,4.8500954584,0.4624
384.876536131,True,12,40.2677591667,-111.636309167,1491.3,1.0134555556,4.8500954584,0.4624
385.101457119,True,12,40.2677595,-111.6363115,1491.3,1.0134555556,4.8500954584,0.4624
385.249923944,True,12,40.2677595,-111.636313667,1491.4,0.9836177778,4.7760934981,0.4624
385.458864927,True,12,40.2677595,-111.636315833,1491.4,0.9836177778,4.7760934981,0.4624
385.878030062,True,12,40.2677603333,-111.6363205,1491.4,0.9836177778,4.7760934981,0.4624
386.049246073,True,12,40.2677606667,-111.636323167,1491.4,0.9836177778,4.7760934981,0.4624
386.260185957,True,12,40.267761,-111.636325333,1491.4,0.7932733333,4.9434705734,0.4624
386.477410078,True,12,40.2677615,-111.636327333,1491.5,0.7932733333,4.9434705734,0.4624
386.70143199,True,12,40.2677621667,-111.636329667,1491.6,0.7932733333,4.9434705734,0.4624
386.849784136,True,12,40.267763,-111.636331833,1491.7,1.0134555556,5.1480231617,0.4624
387.058809996,True,12,40.2677636667,-111.636334,1491.7,1.0134555556,5.1480231617,0.4624
387.500185013,True,12,40.2677646667,-111.6363385,1491.9,1.0134555556,5.1480231617,0.4624
387.650407076,True,12,40.2677651667,-111.636340833,1491.9,1.0134555556,5.1480231617,0.4624
387.877998114,True,12,40.2677656667,-111.636343167,1492,1.1235466667,4.997924846,0.4624
388.077399015,True,12,40.2677661667,-111.6363455,1492.1,1.1235466667,4.997924846,0.4624
388.260831118,True,12,40.2677665,-111.6363475,1492.2,1.1235466667,4.997924846,0.4624
388.449595928,True,12,40.2677668333,-111.636349,1492.2,0.6888411111,4.9991465765,0.4624
388.659686089,True,12,40.267767,-111.636350667,1492.3,0.6888411111,4.9991465765,0.49
389.085040092,True,12,40.2677673333,-111.636354833,1492.3,0.9764155556,4.8757517984,0.49
389.251249075,True,12,40.2677673333,-111.636357,1492.4,0.9764155556,4.8757517984,0.49
389.477890968,True,12,40.2677676667,-111.636358333,1492.4,0.7773255556,4.9431215075,0.4624
389.707045078,True,12,40.267768,-111.6363605,1492.3,0.7773255556,4.9431215075,0.4624
389.864521027,True,12,40.2677685,-111.636363,1492.3,0.7773255556,4.9431215075,0.49
390.050506115,True,12,40.2677686667,-111.636365,1492.4,0.7773255556,4.9431215075,0.4624
390.259655952,True,12,40.2677693333,-111.636366833,1492.4,0.7773255556,4.9431215075,0.4624
390.476925135,True,12,40.26777,-111.636369167,1492.4,1.2238633333,4.9829150144,0.4624
390.700822115,True,12,40.2677705,-111.636371833,1492.5,1.2238633333,4.9829150144,0.4624
390.851264954,True,12,40.2677711667,-111.636374333,1492.6,1.2238633333,4.9829150144,0.4624
391.307033062,True,12,40.2677721667,-111.636379833,1492.7,1.1209744444,4.8422414767,0.4624
391.464481115,True,12,40.2677728333,-111.636382167,1492.7,1.1209744444,4.8422414767,0.4624
391.667241096,True,12,40.2677736667,-111.636384333,1492.7,0.9985366667,5.0619784296,0.4624
391.877573967,True,12,40.2677745,-111.636386667,1492.7,0.9985366667,5.0619784296,0.4624
392.106231928,True,12,40.2677753333,-111.6363895,1492.7,0.9985366667,5.0619784296,0.4624
392.28600502,True,12,40.267776,-111.6363925,1492.7,0.9985366667,5.0619784296,0.4624
392.451488018,True,12,40.2677766667,-111.636395333,1492.7,0.9985366667,5.0619784296,0.4624
392.678766012,True,12,40.2677773333,-111.636398,1492.7,0.9831033333,4.9642399915,0.4624
392.907976151,True,12,40.267778,-111.636400667,1492.8,0.9831033333,4.9642399915,0.4624
393.065088034,True,12,40.2677785,-111.636403667,1492.8,0.9831033333,4.9642399915,0.4624
393.258841991,True,12,40.267779,-111.636406833,1492.8,0.9831033333,4.9642399915,0.4624
393.478553057,True,12,40.2677793333,-111.636409667,1492.8,0.9831033333,4.9642399915,0.4624
393.689687014,True,12,40.2677796667,-111.636412167,1492.9,0.9831033333,4.9642399915,0.4624
394.051911116,True,12,40.2677805,-111.636417167,1492.9,1.3807688889,4.881336852,0.4624
394.262005091,True,12,40.2677808333,-111.636419833,1492.9,0.9481211111,4.8312459025,0.4624
394.478614092,True,12,40.2677811667,-111.636422167,1492.8,0.9481211111,4.8312459025,0.4624
394.665261984,True,12,40.2677815,-111.636424333,1492.8,0.9481211111,4.8312459025,0.4624
394.849480152,True,12,40.267782,-111.636426167,1492.8,0.9481211111,4.8312459025,0.4624
395.079193115,True,12,40.2677823333,-111.636428167,1492.7,0.9481211111,4.8312459025,0.4624
395.290565014,True,12,40.2677828333,-111.636430167,1492.6,0.8884455556,4.9628437281,0.4624
395.506389141,True,12,40.2677831667,-111.636432333,1492.6,0.8884455556,4.9628437281,0.4624
395.652792931,True,12,40.2677835,-111.636434667,1492.5,0.8884455556,4.9628437281,0.4624
395.862873077,True,12,40.267784,-111.636436833,1492.4,0.9249711111,4.8959976177,0.4624
396.079600096,True,12,40.2677843333,-111.636438833,1492.4,0.9131388889,4.8961721506,0.4624
396.304968119,True,12,40.267785,-111.636440833,1492.2,0.9131388889,4.8961721506,0.4624
396.451936007,True,12,40.2677851667,-111.636442667,1492.2,0.9131388889,4.8961721506,0.4624
396.678950071,True,12,40.2677855,-111.636444167,1492.2,0.9131388889,4.8961721506,0.3844
397.081475973,True,12,40.2677865,-111.636448333,1491.9,0.9131388889,4.8961721506,0.3844
397.252732038,True,12,40.2677868333,-111.636450167,1491.8,0.9131388889,4.8961721506,0.3844
397.480752945,True,12,40.2677873333,-111.636452,1491.7,0.9270288889,5.0115384142,0.3844
397.679973125,True,12,40.267788,-111.636453833,1491.6,0.9270288889,5.0115384142,0.3844
397.905018091,True,12,40.2677885,-111.636455833,1491.5,0.9270288889,5.0115384142,0.3844
398.052190065,True,12,40.267789,-111.636457833,1491.4,0.9270288889,5.0115384142,0.3844
398.262290001,True,12,40.2677893333,-111.636459833,1491.3,0.9270288889,5.0115384142,0.3844
398.681199074,True,12,40.26779,-111.636463833,1491.2,0.9645833333,5.0328314311,0.3844
398.853779078,True,12,40.2677901667,-111.6364655,1491.1,0.9645833333,5.0328314311,0.3844
399.167626143,True,12,40.2677901667,-111.636467167,1491,0.79636,4.8123963465,0.3844
399.392323971,True,12,40.2677903333,-111.636469167,1490.9,0.79636,4.8123963465,0.3844
399.698955059,True,12,40.2677908333,-111.636471,1490.8,0.79636,4.8123963465,0.3844
399.998153925,True,12,40.2677916667,-111.636474833,1490.7,0.79636,4.8123963465,0.3844
400.199255943,True,12,40.2677921667,-111.6364765,1490.6,0.8683822222,5.0804789196,0.3844
400.456043005,True,12,40.267793,-111.636480167,1490.4,0.82414,5.1684435139,0.3844
400.887505054,True,12,40.2677936667,-111.636481833,1490.3,0.82414,5.1684435139,0.3844
401.230555058,True,12,40.267794,-111.6364835,1490.2,0.82414,5.1684435139,0.3844
401.407452106,True,12,40.2677943333,-111.636484833,1490.2,0.82414,5.1684435139,0.3844
402.176715136,True,12,40.2677966667,-111.636494167,1490.1,0.82414,5.1684435139,0.3844
402.371140957,True,12,40.2677971667,-111.636496,1490.1,0.82414,5.1684435139,0.3844
402.603217125,True,12,40.2677975,-111.636498167,1490,0.8673533333,4.953593483,0.3844
402.863213062,True,12,40.2677985,-111.636502,1489.9,0.8673533333,4.953593483,0.3844
405.938471079,True,12,40.267809,-111.636522667,1489.5,0.8673533333,4.953593483,0.3844
419.997702122,True,12,40.2678671667,-111.636660833,1485,1.0499811111,5.0951396854,0.4624
421.920414925,True,12,40.267878,-111.636682,1484.2,1.0499811111,5.0951396854,0.4624
430.097809076,True,12,40.267877,-111.636684167,1486.1,0.3112388889,5.8465039283,0.3844
438.248769045,True,12,40.2678773333,-111.636670167,1487.3,0.6425411111,5.7131607735,0.4096
454.950618029,True,12,40.2678835,-111.636677333,1488,0.5489122222,0.6361725124,0.3844
468.619020939,True,12,40.2678801667,-111.636684167,1488.6,0.20372,0.6361725124,0.3844
476.081833124,True,12,40.2678896667,-111.636698,1489.2,0.20372,0.6361725124,0.4624
477.798696995,True,12,40.2678893333,-111.636698,1489.9,0.20372,0.6361725124,0.4624
481.248327971,True,12,40.2678908333,-111.636696667,1489.9,0.0745944444,0.6361725124,0.3844
487.105889082,True,12,40.2678803333,-111.6366925,1489.6,0.0931144444,0.6361725124,0.4096
502.868365049,True,12,40.2678685,-111.6366695,1490.1,0.0931144444,0.6361725124,0.3844
562.161020994,True,12,40.2677831667,-111.636411333,1495,0.4280177778,2.1776473077,0.3844
562.36107707,True,12,40.267783,-111.6364095,1494.9,0.4280177778,2.1776473077,0.4624
562.5911901,True,12,40.2677826667,-111.636407333,1494.8,0.4280177778,2.1776473077,0.4624
563.543071985,True,12,40.267783,-111.6363995,1494.8,0.4280177778,2.1776473077,0.4624
563.742145061,True,12,40.2677825,-111.636398333,1494.8,0.7377133333,1.6598081187,0.4624
563.971848965,True,12,40.2677823333,-111.636396333,1494.7,0.7377133333,1.6598081187,0.4624
565.153828144,True,12,40.2677818333,-111.6363865,1494.6,0.7377133333,1.6598081187,0.4624
565.353904009,True,12,40.267782,-111.636385167,1494.5,0.7377133333,1.6598081187,0.4624
565.583984137,True,12,40.2677821667,-111.636383333,1494.4,0.7377133333,1.6598081187,0.4624
566.73678112,True,12,40.2677828333,-111.636373333,1494,0.5545711111,1.5299556223,0.4624
566.964803934,True,12,40.2677828333,-111.636371667,1493.9,0.5545711111,1.5299556223,0.4624
567.384315968,True,12,40.267783,-111.636368,1493.8,0.5545711111,1.5299556223,0.4624
568.146475077,True,12,40.2677841667,-111.636362833,1493.7,0.5545711111,1.5299556223,0.4624
568.346674919,True,12,40.267784,-111.636361667,1493.6,0.61116,1.5289084248,0.3844
568.456684113,True,12,40.2677838333,-111.6363605,1493.6,0.61116,1.5289084248,0.3844
569.063604116,True,12,40.267785,-111.636354333,1493.5,0.5056988889,1.2414526969,0.3844
569.262330055,True,12,40.2677848333,-111.636353,1493.4,0.5056988889,1.2414526969,0.3844
569.488204002,True,12,40.2677846667,-111.636352,1493.4,0.3549666667,1.5435691905,0.3844
569.677251101,True,12,40.2677845,-111.636351333,1493.4,0.1707955556,1.5435691905,0.3844
569.863198042,True,12,40.2677843333,-111.636351167,1493.4,0.0426988889,1.5435691905,0.3844
570.073549032,True,12,40.2677843333,-111.636351167,1493.4,0.0426988889,1.5435691905,0.3844
570.28987813,True,12,40.2677846667,-111.6363515,1493.5,0.1826277778,1.5435691905,0.3844
570.513709068,True,12,40.267785,-111.636351833,1493.5,0.3621688889,0.4220206131,0.3844
570.662574053,True,12,40.2677853333,-111.636352833,1493.5,0.3621688889,0.4220206131,0.4624
570.862249136,True,12,40.2677855,-111.636354,1493.6,0.3621688889,0.4220206131,0.3844
571.090904951,True,12,40.2677855,-111.636355,1493.6,0.2587655556,5.128650007,0.3844
571.27799201,True,12,40.2677853333,-111.636355667,1493.6,0.3127822222,4.7338565302,0.3844
571.472064018,True,12,40.2677851667,-111.636356667,1493.6,0.3127822222,4.7338565302,0.3844
571.691801071,True,12,40.2677848333,-111.6363575,1493.7,0.3127822222,4.7338565302,0.3844
571.886991978,True,12,40.2677845,-111.636358167,1493.7,0.2999211111,4.4772931301,0.3844
572.265202999,True,12,40.2677838333,-111.636360167,1493.8,0.4799766667,4.4448300061,0.3844
572.463242054,True,12,40.2677835,-111.6363615,1494,0.4799766667,4.4448300061,0.3844
572.688431978,True,12,40.267783,-111.636362,1494.1,0.2196677778,3.8636353651,0.3844
572.878191948,True,12,40.2677825,-111.6363625,1494.2,0.2973488889,3.1613148741,0.3844
573.063004017,True,12,40.267782,-111.636362667,1494.3,0.2973488889,3.1613148741,0.3844
573.292715073,True,12,40.2677816667,-111.636362833,1494.4,0.2973488889,3.1613148741,0.3844
573.487849951,True,12,40.267782,-111.636362333,1494.4,0.5267911111,0.9972811346,0.3844
573.692691088,True,12,40.2677826667,-111.636361667,1494.4,0.4851211111,0.7541567698,0.4624
573.866090059,True,12,40.267783,-111.636360833,1494.6,0.4851211111,0.7541567698,0.4624
574.075829983,True,12,40.2677833333,-111.636360833,1494.6,0.4851211111,0.7541567698,0.4624
574.292206049,True,12,40.2677838333,-111.636361167,1494.6,0.3534233333,5.9655353833,0.4624
574.478979111,True,12,40.2677841667,-111.636361667,1494.7,0.37503,5.7108918455,0.4624
574.667072058,True,12,40.2677845,-111.636362333,1494.7,0.4640288889,5.4839990427,0.4624
574.893388987,True,12,40.2677846667,-111.636363333,1494.7,0.4640288889,5.4839990427,0.4624
575.072159052,True,12,40.2677845,-111.636364,1494.6,0.14353,5.4839990427,0.4624
575.279029131,True,12,40.2677843333,-111.636364333,1494.7,0.0889988889,5.4839990427,0.4624
575.466349125,True,12,40.267784,-111.636364167,1494.7,0.2011477778,5.4839990427,0.4624
575.676928043,True,12,40.2677838333,-111.636363333,1494.7,0.2011477778,5.4839990427,0.4624
575.89309001,True,12,40.2677835,-111.636362333,1494.7,0.5622877778,1.6804030038,0.4624
576.079277992,True,12,40.2677826667,-111.636361167,1494.8,0.6193911111,2.1083577364,0.4624
576.265660048,True,12,40.2677816667,-111.6363605,1494.7,0.7480022222,2.5654594675,0.4624
576.49329114,True,12,40.2677805,-111.6363605,1494.7,0.7480022222,2.5654594675,0.4624
576.688503027,True,12,40.26778,-111.636361,1494.8,0.3421055556,3.4126422864,0.4624
576.879645109,True,12,40.26778,-111.636361167,1494.8,0.44911,2.7632052718,0.4624
577.066628933,True,12,40.26778,-111.636360833,1494.8,0.1774833333,2.7632052718,0.4624
577.294949055,True,12,40.2677803333,-111.6363605,1494.9,0.1774833333,2.7632052718,0.4624
577.493210077,True,12,40.2677806667,-111.636360333,1494.9,0.0936288889,2.7632052718,0.4624
577.677165985,True,12,40.2677808333,-111.636360333,1495,0.1450733333,2.7632052718,0.4624
577.866706133,True,12,40.2677808333,-111.636360167,1495,0.1208944444,2.7632052718,0.4624
578.076282978,True,12,40.267781,-111.636360333,1495.1,0.1208944444,2.7632052718,0.4624
578.26762414,True,12,40.2677811667,-111.6363605,1495.1,0.1579344444,2.7632052718,0.4624
578.479645967,True,12,40.2677813333,-111.6363605,1495.2,0.1085477778,2.7632052718,0.4624
578.66730094,True,12,40.2677813333,-111.636360333,1495.2,0.06482,2.7632052718,0.4624
578.863062143,True,12,40.2677815,-111.636360333,1495.2,0.06482,2.7632052718,0.4624
579.067811012,True,12,40.2677815,-111.636360333,1495.2,0.06945,2.7632052718,0.4624
579.262444973,True,12,40.2677811667,-111.6363605,1495.2,0.0817966667,2.7632052718,0.4624
579.466470003,True,12,40.2677808333,-111.636360667,1495.2,0.0344677778,2.7632052718,0.4624
579.677366972,True,12,40.2677806667,-111.636360667,1495.2,0.0344677778,2.7632052718,0.4624
579.894351959,True,12,40.2677803333,-111.6363605,1495.2,0.0118322222,2.7632052718,0.4624
580.070368052,True,12,40.2677801667,-111.636360333,1495.2,0.0360111111,2.7632052718,0.4624
580.26849103,True,12,40.2677798333,-111.636360333,1495.2,0.0483577778,2.7632052718,0.4624
580.466658115,True,12,40.2677796667,-111.6363605,1495.2,0.0483577778,2.7632052718,0.4624
580.691893101,True,12,40.2677793333,-111.636360833,1495.2,0.0452711111,2.7632052718,0.4624
580.880902052,True,12,40.2677791667,-111.636360833,1495.2,0.0452711111,2.7632052718,0.4624
581.066981077,True,12,40.2677788333,-111.636361,1495.2,0.0817966667,2.7632052718,0.4624
581.278092146,True,12,40.2677786667,-111.636361333,1495.3,0.0817966667,2.7632052718,0.4624
581.469257116,True,12,40.2677785,-111.636361667,1495.3,0.1219233333,2.7632052718,0.4624
581.671318054,True,12,40.2677783333,-111.636362,1495.3,0.0751088889,2.7632052718,0.4624
581.869377136,True,12,40.2677781667,-111.636362167,1495.3,0.0267511111,2.7632052718,0.4624
582.066836119,True,12,40.2677781667,-111.636362167,1495.3,0.0267511111,2.7632052718,0.4624
582.266612053,True,12,40.2677781667,-111.636362333,1495.3,0.0267511111,2.7632052718,0.4624
582.482079983,True,12,40.267778,-111.6363625,1495.4,0.0406411111,2.7632052718,0.4624
582.675998926,True,12,40.2677778333,-111.636362667,1495.4,0.0792244444,2.7632052718,0.4624
582.896199942,True,12,40.2677778333,-111.636362667,1495.4,0.0792244444,2.7632052718,0.4624
583.06921792,True,12,40.2677778333,-111.636362833,1495.4,0.0576177778,2.7632052718,0.4624
583.25640893,True,12,40.2677778333,-111.636363,1495.4,0.0401266667,2.7632052718,0.4624
583.452070951,True,12,40.2677776667,-111.636363,1495.5,0.0637911111,2.7632052718,0.4624
583.668440104,True,12,40.2677776667,-111.636363167,1495.5,0.0637911111,2.7632052718,0.4624
583.892997026,True,12,40.2677771667,-111.6363635,1495.6,0.3168977778,2.8949776303,0.4624
584.082724094,True,12,40.2677766667,-111.636363667,1495.6,0.3359322222,3.4721580139,0.4624
584.267066002,True,12,40.2677761667,-111.636363833,1495.6,0.25465,3.4721580139,0.4624
584.496936083,True,12,40.2677758333,-111.636364167,1495.6,0.25465,3.4721580139,0.4624
584.676680088,True,12,40.2677751667,-111.636364333,1495.7,0.3667988889,3.2002357165,0.4624
584.883649111,True,12,40.267774,-111.6363645,1495.9,0.6106455556,3.063750969,0.4624
585.069952965,True,12,40.2677723333,-111.636364667,1496.1,0.9877333333,3.1909854714,0.4624
585.268751144,True,12,40.267771,-111.636365167,1496.3,0.9877333333,3.1909854714,0.4624
585.493803024,True,12,40.2677708333,-111.636366167,1496.3,0.3688566667,4.0235075246,0.4624
585.683962107,True,12,40.2677706667,-111.636366667,1496.3,0.0632766667,4.0235075246,0.4624
585.867888927,True,12,40.2677706667,-111.636366333,1496.3,0.1224377778,4.0235075246,0.4624
586.097155094,True,12,40.2677706667,-111.636366,1496.3,0.1224377778,4.0235075246,0.4624
586.276314974,True,12,40.2677706667,-111.636365667,1496.4,0.1224377778,4.0235075246,0.4624
586.442695141,True,12,40.2677706667,-111.6363655,1496.4,0.0442422222,4.0235075246,0.4624
586.670760155,True,12,40.2677706667,-111.636365667,1496.4,0.1563911111,4.0235075246,0.4624
586.867007017,True,12,40.2677705,-111.636365833,1496.4,0.1563911111,4.0235075246,0.4624
587.056720972,True,12,40.2677703333,-111.636365667,1496.3,0.1563911111,4.0235075246,0.4624
587.28362298,True,12,40.2677701667,-111.6363655,1496.3,0.0920855556,4.0235075246,0.4624
587.471905947,True,12,40.2677701667,-111.636365333,1496.3,0.0900277778,4.0235075246,0.4624
587.697936058,True,12,40.2677708333,-111.636365,1496.3,0.0900277778,4.0235075246,0.4624
587.877449036,True,12,40.2677721667,-111.636364667,1496.2,0.0900277778,4.0235075246,0.4624
588.079035997,True,12,40.2677735,-111.636364833,1496.1,0.0900277778,4.0235075246,0.4624
588.269217014,True,12,40.2677736667,-111.636365333,1496,0.4130988889,5.3675855816,0.4624
588.499416113,True,12,40.2677728333,-111.636365833,1496,0.4130988889,5.3675855816,0.4624
588.671467066,True,12,40.2677718333,-111.636366,1496,0.4702022222,3.8440876775,0.4624
588.886037111,True,12,40.267771,-111.636366333,1495.9,0.38892,3.7198202348,0.4624
589.187160969,True,12,40.2677701667,-111.636366667,1495.9,0.5489122222,3.4506904641,0.4624
589.386234999,True,12,40.2677688333,-111.636367167,1495.9,0.5489122222,3.4506904641,0.4624
589.611159086,True,12,40.2677671667,-111.636367667,1495.9,0.8951333333,3.3672637259,0.4624
589.873808146,True,12,40.2677645,-111.636369333,1495.9,0.9002777778,3.625921521,0.4624
590.10126996,True,12,40.2677628333,-111.636370167,1495.8,0.9002777778,3.625921521,0.4624
590.274383068,True,12,40.2677613333,-111.636371333,1495.9,0.5669177778,3.674965273,0.4624
590.486963987,True,12,40.2677603333,-111.636371833,1495.9,0.5818366667,3.6093408931,0.4624
590.673022032,True,12,40.267759,-111.6363725,1495.8,0.5818366667,3.6093408931,0.4624
590.90300107,True,12,40.2677573333,-111.636373333,1495.8,0.5818366667,3.6093408931,0.4624
591.099965096,True,12,40.267756,-111.636374,1495.8,0.5818366667,3.6093408931,0.4624
591.261057138,True,12,40.2677546667,-111.636374167,1495.8,0.7418288889,3.3691835881,0.4624
591.472247124,True,12,40.2677541667,-111.636372833,1495.7,0.4465377778,3.0487411374,0.4624
591.673546076,True,12,40.2677548333,-111.6363715,1495.7,0.4465377778,3.0487411374,0.4624
591.859759092,True,12,40.2677561667,-111.636371333,1495.7,0.4465377778,3.0487411374,0.4624
592.053133965,True,12,40.2677576667,-111.6363725,1495.8,1.0993677778,0.1687733387,0.4624
592.483602047,True,12,40.26776,-111.636373167,1496,1.0993677778,0.1687733387,0.4624
592.844609022,True,12,40.2677608333,-111.636373167,1496.1,0.3179266667,0.3132866007,0.4624
593.074810028,True,12,40.267761,-111.636373,1496.1,0.1836566667,0.5318018231,0.4624
593.273195982,True,12,40.267761,-111.636373,1496.2,0.1836566667,0.5318018231,0.4624
593.498309135,True,12,40.2677608333,-111.636372833,1496.2,0.1836566667,0.5318018231,0.4624
593.646738052,True,12,40.2677606667,-111.6363725,1496.2,0.17131,0.5318018231,0.4624
593.873633146,True,12,40.2677605,-111.636372333,1496.3,0.12501,0.5318018231,0.4624
594.084789991,True,12,40.2677603333,-111.636371833,1496.3,0.12501,0.5318018231,0.4624
594.274667025,True,12,40.2677605,-111.636371667,1496.3,0.12501,0.5318018231,0.4624
594.447186947,True,12,40.267761,-111.636371333,1496.2,0.2345866667,0.5318018231,0.4624
